date,SP_PI,SP_RI,TR10Y_RI,TR3M_RI,CPI,INF_EXP,SP,E,D,CAPE,PAY,10Y,3M,CORP,B2P,NTIS,BAA_AAA,CORP_RTN,CAY_PCT,SENT
2/28/1917,9.03,0.3232753,67.7850407,74.9032137,12,,9.03,1.488,0.5817,10.06318774,0.390927419,0.042583333,,,,,,-0.016512786,,
3/31/1917,9.31,0.3351213,66.2939992,75.0904717,12,,9.31,1.468,0.5925,10.32715708,0.403610354,0.042866667,,,,,,0.02214208,,
4/30/1917,9.17,0.3319139,66.0646082,75.2781979,12.6,,9.17,1.447,0.6033,9.644531197,0.416931583,0.04315,,,,,,-0.001156672,,
5/31/1917,8.86,0.3225399,65.3700066,75.4663934,12.8,,8.86,1.426,0.6142,9.138988813,0.430715288,0.043433333,,,,,,0.004119847,,
6/30/1917,9.04,0.3310343,64.8297586,75.6550594,13,,9.04,1.405,0.625,9.14822026,0.444839858,0.043716667,,,,,,0.008029935,,
7/31/1917,8.79,0.3238672,64.9069369,75.844197,12.8,,8.79,1.384,0.6358,9.003472377,0.459393064,0.044,,,,,,-0.000906053,,
8/31/1917,8.53,0.3162596,65.4523749,76.0338075,13,,8.53,1.363,0.6467,8.572680467,0.474468085,0.044283333,,,,,,-0.007212772,,
9/30/1917,8.12,0.3030479,66.1146906,76.223892,13.3,,8.12,1.343,0.6575,7.950823264,0.489575577,0.044566667,,,,,,-0.013676449,,
10/31/1917,7.68,0.2886282,65.7640529,76.4144518,13.5,,7.68,1.322,0.6683,7.387133711,0.505521936,0.04485,,,,,,0.005356158,,
11/30/1917,7.04,0.2665756,66.3933773,76.6054879,13.5,,7.04,1.301,0.6792,6.753013605,0.522059954,0.045133333,,,,,,-0.016796325,,
12/31/1917,6.8,0.2594833,65.6067245,76.7970016,13.7,,6.8,1.28,0.69,6.412593898,0.5390625,0.045416667,,,,,,0.009115476,,
1/31/1918,7.2941,0.2801841,65.789003,76.9889941,14,,7.21,1.256,0.68,6.640646029,0.541401274,0.0457,,,,,,0.004503731,,
2/28/1918,7.4471,0.287904,65.3299314,77.1814666,14.1,,7.43,1.232,0.67,6.784343552,0.543831169,0.045641667,,,,,,0.015424099,,
3/31/1918,7.1647,0.2787984,65.4176951,77.3744203,14,,7.28,1.208,0.66,6.68635576,0.546357616,0.045583333,,,,,,-0.00250744,,
4/30/1918,7.2588,0.2843078,65.1273999,77.5678563,14.2,,7.21,1.183,0.65,6.520727731,0.549450549,0.045525,,,,,,0.003875512,,
5/31/1918,7.3765,0.2907621,64.371282,77.761776,14.5,,7.44,1.159,0.64,6.582363232,0.552200173,0.045466667,,,,,,0.021747102,,
6/30/1918,7.5412,0.2991441,64.8884605,77.9561804,14.7,,7.45,1.135,0.63,6.496291319,0.555066079,0.045408333,,,,,,-0.008298608,,
7/31/1918,7.4941,0.2991709,65.0263743,78.1510708,15.1,,7.51,1.111,0.62,6.371324094,0.558055806,0.04535,,,,,,-0.002488585,,
8/31/1918,7.6588,0.3076746,64.9987915,78.3464485,15.4,,7.58,1.087,0.61,6.303073761,0.561177553,0.045291667,,,,,,0.004724335,,
9/30/1918,7.5294,0.3043617,65.9848755,78.5423146,15.7,,7.54,1.063,0.6,6.149170562,0.564440263,0.045233333,,,,,,-0.015169468,,
10/31/1918,7.9176,0.3219716,66.9226896,78.7386704,16,,7.86,1.038,0.59,6.290515321,0.568400771,0.045175,,,,,,0.000432537,,
11/30/1918,7.8,0.3190449,66.8882111,78.9355171,16.3,,8.06,1.014,0.58,6.333327495,0.57199211,0.045116667,,,,,,0.029717418,,
12/31/1918,7.9176,0.3257875,66.2193295,79.1328559,16.5,,7.9,0.99,0.57,6.134580411,0.575757576,0.045058333,,,,,,0.012427804,,
1/31/1919,7.7882,0.3223885,65.7194281,79.1328559,16.5,,7.85,0.985,0.5667,6.09846764,0.575329949,0.045,,0.0712,,,,-0.016546564,,
2/28/1919,8.0471,0.3350736,65.670142,79.1328559,16.2,,7.88,0.98,0.5633,6.239692771,0.574795918,0.045391667,,0.072,,,,0.005208282,,
3/31/1919,8.0941,0.3388169,66.2193295,79.1328559,16.4,,8.12,0.975,0.56,6.356074005,0.574358974,0.045783333,,0.0715,,,,-0.006978989,,
4/30/1919,8.5176,0.3583718,67.0853558,79.1328559,16.7,,8.39,0.97,0.5567,6.456139556,0.573917526,0.046175,,0.0723,,,,-0.012425357,,
5/31/1919,9.2118,0.3894046,67.3951538,79.1328559,16.9,,8.97,0.965,0.5533,6.829002261,0.573367876,0.046566667,,0.0709,,,,0.003769128,,
6/30/1919,8.9529,0.3801224,68.3875276,79.1328559,16.9,,9.21,0.96,0.55,7.021615215,0.572916667,0.046958333,,0.0704,,,,-0.01100225,,
7/31/1919,9.5059,0.4053237,67.8697671,79.1328559,17.4,,9.51,0.955,0.5467,7.052837165,0.572460733,0.04735,,0.0706,,,,0.008998939,,
8/31/1919,8.7647,0.3754137,67.6324602,79.1328559,17.7,,8.87,0.95,0.5433,6.479131102,0.571894737,0.047741667,,0.0713,,,,-0.001146069,,
9/30/1919,8.9412,0.38463,68.1717941,79.1328559,17.8,,9.01,0.945,0.54,6.558481672,0.571428571,0.048133333,,0.0727,,,,-0.0064053,,
10/31/1919,9.6235,0.4156956,68.4846077,79.1328559,18.1,,9.47,0.94,0.5367,6.7947042,0.570957447,0.048525,,0.0734,,,,0.004692808,,
11/30/1919,9.0588,0.3929594,67.9560605,79.1328559,18.5,,9.19,0.935,0.5333,6.467022574,0.570374332,0.048916667,,0.0754,,,,0.003173228,,
12/31/1919,9.0235,0.3931439,68.5437871,79.1328559,18.9,,8.92,0.93,0.53,6.160717034,0.569892473,0.049308333,,0.0777,,,,-0.009278098,,
1/31/1920,8.7647,0.3835707,67.8752464,79.4296041,19.3,,8.83,0.9192,0.5283,5.989667771,0.574738903,0.0497,0.045,0.0778,,,,0.012999187,,
2/29/1920,8.1176,0.3569835,66.5822446,79.7274651,19.5,,8.1,0.9083,0.5267,5.45534765,0.579874491,0.0498,0.045,0.0794,,,,0.015468088,,
3/31/1920,8.9176,0.3939621,66.4132728,80.043053,19.7,,8.67,0.8975,0.525,5.798822728,0.584958217,0.0499,0.0475,0.0797,,,,0.002851421,,
4/30/1920,8.2706,0.3670931,64.6868216,80.3932414,20.3,,8.6,0.8867,0.5233,5.599858726,0.590165783,0.05,0.0525,0.0817,,,,0.021823828,,
5/31/1920,7.9412,0.354232,62.6665063,80.7617104,20.6,,8.06,0.8758,0.5217,5.188950462,0.595683946,0.0501,0.055,0.0839,,,,0.020428978,,
6/30/1920,7.8706,0.352885,64.8481704,81.1486936,20.9,,7.92,0.865,0.52,5.04363968,0.601156069,0.0502,0.0575,0.0839,,,,-0.039411783,,
7/31/1920,7.6823,0.3462766,64.5096359,81.5415885,20.8,,7.91,0.8542,0.5183,5.08059292,0.606766565,0.0503,0.0581,0.0852,,,,0.013571734,,
8/31/1920,7.7294,0.3503361,63.9228427,81.9377447,20.3,,7.6,0.8433,0.5167,5.020701078,0.612711965,0.0504,0.0583,0.0839,,,,0.017416202,,
9/30/1920,7.7765,0.3543596,65.2995498,82.33446,20,,7.87,0.8325,0.515,5.29716277,0.618618619,0.0505,0.0581,0.0814,,,,-0.010198379,,
10/31/1920,7.8706,0.3605752,67.0147914,82.7289793,19.9,,7.88,0.8217,0.5133,5.351177393,0.62468054,0.0506,0.0575,0.0799,,,,-0.008074123,,
11/30/1920,7.2353,0.3333459,66.3527683,83.125389,19.8,,7.48,0.8108,0.5117,5.126407931,0.631105081,0.0507,0.0575,0.0821,,,,0.012639468,,
12/31/1920,6.8118,0.3157356,65.6984773,83.532357,19.4,,6.81,0.8,0.51,4.784241045,0.6375,0.0508,0.05875,0.0856,,,,0.001343224,,
1/31/1921,7.0941,0.3306949,67.5073985,83.9270474,19,,7.11,0.7575,0.5058,5.122184147,0.667722772,0.0509,0.0567,0.085,,,,-0.013161017,,
2/28/1921,7.0353,0.3298123,66.8608054,84.2977252,18.4,,7.06,0.715,0.5017,5.274857191,0.701678322,0.050241667,0.053,0.0842,,,,0.019269058,,
3/31/1921,6.8706,0.3239164,67.2764724,84.6753087,18.3,,6.88,0.6725,0.4975,5.192348159,0.739776952,0.049583333,0.05375,0.0855,,,,-0.001150234,,
4/30/1921,7.0235,0.3329626,67.3534477,85.0422351,18.1,,6.91,0.63,0.4933,5.297085923,0.783015873,0.048925,0.052,0.0853,,,,0.005445931,,
5/31/1921,6.8941,0.3285222,67.2764724,85.4079167,17.7,,7.12,0.5875,0.4892,5.609469225,0.832680851,0.048266667,0.0516,0.0852,,,,0.002395406,,
6/30/1921,6.3882,0.3060789,68.536921,85.7630713,17.6,,6.55,0.545,0.485,5.216110961,0.889908257,0.047608333,0.0499,0.0856,,,,-0.01895084,,
7/31/1921,6.5647,0.3162655,69.0568562,86.0918297,17.7,,6.53,0.5025,0.4808,5.197779362,0.95681592,0.04695,0.046,0.0848,,,,0.002135069,,
8/31/1921,6.4353,0.311747,69.0883675,86.4326099,17.7,,6.45,0.46,0.4767,5.161294823,1.036304348,0.046291667,0.0475,0.0851,,,,0.014590254,,
9/30/1921,6.6118,0.3220161,70.4906171,86.774739,17.5,,6.61,0.4175,0.4725,5.377524425,1.131736527,0.045633333,0.0475,0.0834,,,,-0.010719242,,
10/31/1921,6.7647,0.3312172,73.4211613,87.0791737,17.5,,6.7,0.375,0.4683,5.479257678,1.2488,0.044975,0.0421,0.0834,,,,-0.02973715,,
11/30/1921,7.2,0.3543109,76.5722841,87.3716146,17.4,,7.06,0.3325,0.4642,5.838196993,1.396090226,0.044316667,0.0403,0.0788,,,,-0.01950932,,
12/31/1921,7.3176,0.3618295,78.0361631,87.6555723,17.3,,7.31,0.29,0.46,6.114158849,1.586206897,0.043658333,0.039,0.0761,,,,-0.006745303,,
1/31/1922,7.3765,0.3666477,77.2157459,87.9404529,16.9,,7.3,0.3233,0.4642,6.28708729,1.435818126,0.043,0.039,0.077,,,,0.027480346,,
2/28/1922,7.6,0.3796895,78.1809427,88.2196639,16.9,,7.46,0.3567,0.4683,6.461305873,1.312867956,0.04305,0.0381,0.0755,,,,-0.004190041,,
3/31/1922,7.8471,0.3939587,79.5483048,88.480647,16.7,,7.74,0.39,0.4725,6.821387249,1.211538462,0.0431,0.0355,0.0745,,,,-0.008443544,,
4/30/1922,8.2941,0.4182981,79.9022104,88.7173328,16.7,,8.21,0.4233,0.4767,7.27325339,1.126151665,0.04315,0.0321,0.0714,,,,0.006104921,,
5/31/1922,8.7176,0.4415838,80.4330686,88.9576089,16.7,,8.53,0.4567,0.4808,7.593467259,1.052769871,0.0432,0.0325,0.0689,,,,-0.000805676,,
6/30/1922,8.3529,0.425,82.1073926,89.1985357,16.7,,8.45,0.49,0.485,7.557987352,0.989795918,0.04325,0.0325,0.0697,,,,-0.012668422,,
7/31/1922,8.4588,0.4323645,82.1073926,89.4363985,16.8,,8.51,0.5233,0.4892,7.602095046,0.934836614,0.0433,0.032,0.0689,,,,0.010443713,,
8/31/1922,9.0588,0.4650896,82.5341803,89.6696784,16.6,,8.83,0.5567,0.4933,8.02003069,0.886114604,0.04335,0.0313,0.0685,,,,0.002072055,,
9/30/1922,8.9294,0.4604403,82.0745627,89.919259,16.6,,9.06,0.59,0.4975,8.265083002,0.843220339,0.0434,0.0334,0.0675,,,,0.012030014,,
10/31/1922,9.1412,0.4733728,80.4330736,90.1972594,16.7,,9.26,0.6233,0.5017,8.432151999,0.804909353,0.04345,0.0371,0.0678,,,,0.021013195,,
11/30/1922,8.6941,0.452276,80.1107611,90.4723611,16.8,,8.8,0.6567,0.5058,7.998253772,0.77021471,0.0435,0.0366,0.0698,,,,-0.001095886,,
12/31/1922,8.8471,0.4623944,80.5297673,90.7475478,16.9,,8.78,0.69,0.51,7.964679865,0.739130435,0.04355,0.0365,0.0702,,,,-0.000215041,,
1/31/1923,8.8588,0.4649428,80.5136517,91.0243278,16.8,,8.9,0.7142,0.5117,8.154200483,0.716465976,0.0436,0.0366,0.0698,,,,0.00753282,,
2/28/1923,9.4353,0.4972053,80.1268767,91.3011935,16.8,,9.28,0.7383,0.5133,8.533360579,0.695245835,0.04335,0.0365,0.0697,,,,0.006685462,,
3/31/1923,9.3059,0.4923438,79.4701651,91.6146609,16.8,,9.43,0.7625,0.515,8.700737501,0.675409836,0.0431,0.0412,0.0709,,,,0.003955964,,
4/30/1923,9.0588,0.4812676,81.3488294,91.9299681,16.9,,9.1,0.7867,0.5167,8.372809668,0.656794204,0.04285,0.0413,0.0717,,,,-0.022406063,,
5/31/1923,8.6941,0.4639206,82.120884,92.2325709,16.9,,8.67,0.8108,0.5183,8.000497868,0.63924519,0.0426,0.0395,0.0717,,,,-0.000497633,,
6/30/1923,8.0235,0.4301387,81.9664731,92.5277151,17,,8.34,0.835,0.52,7.671825283,0.622754491,0.04235,0.0384,0.0721,,,,0.006953056,,
7/31/1923,8.1765,0.44054,82.0436786,92.8292012,17.2,,8.06,0.8592,0.5217,7.345985119,0.607192737,0.0421,0.0391,0.0734,,,,0.004122641,,
8/31/1923,8.3059,0.4497532,82.1466192,93.1278018,17.1,,8.1,0.8833,0.5233,7.441783174,0.59243745,0.04185,0.0386,0.0738,,,,0.007677597,,
9/30/1923,8.0471,0.4379582,81.9407379,93.4390039,17.2,,8.15,0.9075,0.525,7.458183867,0.578512397,0.0416,0.0401,0.0738,,,,0.003651831,,
10/31/1923,8.0235,0.4389335,83.0189101,93.7675977,17.3,,8.03,0.9317,0.5267,7.317400396,0.565310722,0.04135,0.0422,0.0746,,,,-0.008118023,,
11/30/1923,8.4706,0.465725,83.7552198,94.075468,17.3,,8.27,0.9558,0.5283,7.546327912,0.552730697,0.0411,0.0394,0.074,,,,-0.003063356,,
12/31/1923,8.7176,0.4816739,83.5711424,94.3796454,17.3,,8.55,0.98,0.53,7.809739145,0.540816327,0.04085,0.0388,0.0738,,,,0.006439469,,
1/31/1924,8.9765,0.4983638,84.4126391,94.6753683,17.3,,8.83,0.9758,0.5317,8.072249446,0.544886247,0.0406,0.0376,0.0724,,,,-0.005827559,,
2/29/1924,8.7882,0.4902638,84.2811552,94.9546606,17.2,,8.87,0.9717,0.5333,8.162066221,0.548831944,0.040433333,0.0354,0.0714,,,,0.0057993,,
3/31/1924,8.5529,0.479507,83.9655939,95.2371507,17.1,,8.7,0.9675,0.535,8.058077044,0.552971576,0.040266667,0.0357,0.0708,,,,0.007212912,,
4/30/1924,8.4823,0.4779227,86.2494594,95.505402,17,,8.5,0.9633,0.5367,7.923620348,0.557147306,0.0401,0.0338,0.0703,,,,-0.021402279,,
5/31/1924,8.5294,0.4829873,87.377957,95.7433696,17,,8.47,0.9592,0.5383,7.899698331,0.561196831,0.039933333,0.0299,0.0697,,,,-0.005751412,,
6/30/1924,8.8353,0.5027858,88.0765507,95.9380478,17,,8.63,0.955,0.54,8.051676946,0.565445026,0.039766667,0.0244,0.0682,,,,8.34E-05,,
7/31/1924,9.2235,0.5274007,90.7903187,96.0915487,17.1,,9.03,0.9508,0.5417,8.37771214,0.569730753,0.0396,0.0192,0.0667,,,,-0.023549336,,
8/31/1924,9.2706,0.5325456,90.199201,96.2436936,17,,9.34,0.9467,0.5433,8.717418309,0.573888243,0.039433333,0.019,0.0669,,,,0.010635802,,
9/30/1924,9.2823,0.5356882,91.3008296,96.4153282,17.1,,9.25,0.9425,0.545,8.581670375,0.578249337,0.039266667,0.0214,0.0673,,,,-0.008088286,,
10/31/1924,9.2,0.5334252,93.8506698,96.6089624,17.2,,9.13,0.9383,0.5467,8.419491036,0.582649472,0.0391,0.0241,0.0662,,,,-0.021474663,,
11/30/1924,9.8353,0.5727887,92.4249512,96.8166716,17.2,,9.64,0.9342,0.5483,8.888327361,0.586919289,0.038933333,0.0258,0.0654,,,,0.017742099,,
12/31/1924,10.3529,0.6054851,92.1781922,97.0240207,17.3,,10.16,0.93,0.55,9.31063968,0.591397849,0.038766667,0.0257,0.0646,,,,0.006011752,,
1/31/1925,10.5647,0.6203951,92.1233569,97.2350479,17.3,,10.58,0.9567,0.5542,9.692618852,0.579282952,0.0386,0.0261,0.0644,,,,0.004719883,,
2/28/1925,10.6588,0.6284977,91.8217626,97.4473444,17.2,,10.67,0.9833,0.5583,9.830804723,0.567781959,0.03845,0.0262,0.0636,,,,0.00739881,,
3/31/1925,9.9529,0.5893733,91.8491802,97.6730975,17.3,,10.39,1.01,0.5625,9.518537539,0.556930693,0.0383,0.0278,0.0636,,,,0.006932174,,
4/30/1925,10.2588,0.6101352,94.5358143,97.8993735,17.2,,10.28,1.037,0.5667,9.476566788,0.546480231,0.03815,0.0278,0.0641,,,,-0.02205109,,
5/31/1925,10.7882,0.6443424,95.3194149,98.1220945,17.3,,10.61,1.063,0.5708,9.729007694,0.536970837,0.038,0.0273,0.063,,,,-0.00112089,,
6/30/1925,10.8353,0.6498682,96.4668301,98.3559522,17.5,,10.8,1.09,0.575,9.79638618,0.527522936,0.03785,0.0286,0.0618,,,,-0.008012582,,
7/31/1925,11.2235,0.6759785,95.2634435,98.6067599,17.7,,11.1,1.117,0.5792,9.963993892,0.518531782,0.0377,0.0306,0.062,,,,0.013399615,,
8/31/1925,11.2588,0.6809187,95.4033721,98.8540985,17.7,,11.25,1.143,0.5833,10.11091846,0.51032371,0.03755,0.0301,0.0624,,,,0.000264848,,
9/30/1925,11.5529,0.7016168,95.2634435,99.1144143,17.7,,11.51,1.17,0.5875,10.35924761,0.502136752,0.0374,0.0316,0.062,,,,0.007880116,,
10/31/1925,12.2118,0.7446916,97.4908278,99.4059759,17.7,,11.89,1.197,0.5917,10.718496,0.494319131,0.03725,0.0353,0.0617,,,,-0.017769587,,
11/30/1925,12.1765,0.7455153,97.2623783,99.7083357,18,,12.26,1.223,0.5958,10.88631744,0.487162715,0.0371,0.0365,0.0617,,,,0.007161535,,
12/31/1925,12.76,0.784385,97.2623783,99.9999826,17.9,,12.46,1.25,0.6,11.14736524,0.48,0.03695,0.0351,0.0615,,,,0.003257363,,
1/31/1926,12.74,0.7861968,98.2618449,100.2908159,17.9,,12.65,1.249,0.6075,11.34096619,0.486389111,0.0368,0.0349,0.0609,,175098.6446,,-0.003902397,,
2/28/1926,12.18,0.7545576,98.5188506,100.5565865,17.9,,12.67,1.248,0.615,11.38943567,0.492788462,0.036516667,0.0318,0.0602,,138511.3981,,0.00529318,,
3/31/1926,11.46,0.7128995,98.5188506,100.8289273,17.8,,11.81,1.248,0.6225,10.71235206,0.498798077,0.036233333,0.0325,0.0605,,204315.5803,,0.002422078,,
4/30/1926,11.69,0.7303524,100.9949299,101.0877215,17.9,,11.48,1.247,0.63,10.39558769,0.50521251,0.03595,0.0308,0.0598,,-50035.07398,,-0.01724751,,
5/31/1926,11.81,0.741047,100.7910175,101.3547616,17.8,,11.56,1.246,0.6375,10.57515846,0.511637239,0.035666667,0.0317,0.0586,,78826.40448,,0.008305003,,
6/30/1926,12.32,0.7762821,100.8784085,101.5997023,17.7,,12.11,1.245,0.645,11.19797974,0.518072289,0.035383333,0.029,0.058,,139780.6409,,0.00228039,,
7/31/1926,12.55,0.7940956,100.5288443,101.8630148,17.5,,12.62,1.244,0.6525,11.86969406,0.524517685,0.0351,0.0311,0.0579,,-332294.7037,,0.008176705,,
8/31/1926,13.1,0.8322882,100.6744961,102.1405915,17.4,,13.12,1.243,0.66,12.48880822,0.530973451,0.034816667,0.0327,0.0581,,322557.5305,,0.001698585,,
9/30/1926,13.4,0.8548813,100.2375408,102.4359481,17.5,,13.32,1.242,0.6675,12.69261482,0.537439614,0.034533333,0.0347,0.0579,,-123613.5745,,0.008273612,,
10/31/1926,12.98,0.8316404,103.1498725,102.7415487,17.6,,13.02,1.242,0.675,12.42651752,0.543478261,0.03425,0.0358,0.0581,,79287.3207,,-0.024342799,,
11/30/1926,13.27,0.8538415,104.4277304,103.0283688,17.7,,13.19,1.241,0.6825,12.61525121,0.54995971,0.033966667,0.0335,0.0577,,154482.6394,,-0.006126291,,
12/31/1926,13.49,0.8717512,104.8437771,103.295384,17.7,,13.49,1.24,0.69,13.00905273,0.556451613,0.033683333,0.0311,0.0568,,753550.869,,-8.41E-05,,
1/31/1927,13.21,0.8573064,105.2598238,103.5734207,17.5,,13.4,1.229,0.6967,13.18593063,0.566883645,0.0334,0.0323,0.0561,,182889.2105,,0.001489794,,
2/28/1927,13.84,0.9019647,105.9730468,103.8573845,17.4,,13.66,1.218,0.7033,13.63396613,0.577422003,0.033391667,0.0329,0.0559,,241639.4433,,-0.00367067,,
3/31/1927,13.93,0.9115673,108.1424334,104.135203,17.3,,13.87,1.208,0.71,14.03325751,0.587748344,0.033383333,0.0321,0.0554,,32808.48265,,-0.012678212,,
4/30/1927,14.17,0.9310359,109.929157,104.429385,17.3,,14.21,1.197,0.7167,14.48822221,0.598746867,0.033375,0.0339,0.0548,,95445.43773,,-0.009549977,,
5/31/1927,14.91,0.983527,110.6862449,104.7191765,17.4,,14.7,1.186,0.7233,15.00234706,0.609865093,0.033366667,0.0333,0.055,,346537.8674,,-0.002290507,,
6/30/1927,14.77,0.9780999,109.6566054,104.9888284,17.6,,14.89,1.175,0.73,15.12033348,0.621276596,0.033358333,0.0309,0.0555,,218903.7436,,0.012331391,,
7/31/1927,15.73,1.0457356,109.8988735,105.2478009,17.3,,15.22,1.164,0.7367,15.82080259,0.63290378,0.03335,0.0296,0.0555,,-165046.2683,,4.98E-05,,
8/31/1927,16.43,1.096377,110.1108581,105.4846084,17.2,,16.03,1.153,0.7433,16.86286185,0.644666088,0.033341667,0.027,0.0548,,181242.8868,,0.005027376,,
9/30/1927,16.96,1.1357994,110.2622757,105.7316182,17.3,,16.94,1.143,0.75,17.81872371,0.656167979,0.033333333,0.0281,0.0542,,1658493.962,,0.003985845,,
10/31/1927,16.23,1.0908609,113.1631063,106.002996,17.4,,16.68,1.132,0.7567,17.53723785,0.668462898,0.033325,0.0308,0.0538,,-100637.4515,,-0.020181816,,
11/30/1927,17.33,1.1689201,113.9037429,106.2715369,17.3,,17.06,1.121,0.7633,18.13130143,0.680909902,0.033316667,0.0304,0.0535,,-118178.8784,,-0.001224323,,
12/31/1927,17.66,1.1953976,114.3049211,106.5522709,17.3,,17.46,1.11,0.77,18.64662402,0.693693694,0.033308333,0.0317,0.0532,,623073.8183,,0.002564728,,
1/31/1928,17.57,1.1934384,113.5951443,106.8461776,17.3,,17.53,1.133,0.7767,18.80612857,0.685525154,0.0333,0.0331,0.0535,,-437709.5067,,0.00992617,,
2/29/1928,17.26,1.1765632,113.9346028,107.1426757,17.1,,17.32,1.155,0.7833,18.86885052,0.678181818,0.033525,0.0333,0.0533,,-111549.8536,,0.000728348,,
3/31/1928,19.13,1.3085127,114.2740613,107.4346395,17.1,,18.25,1.177,0.79,19.9434178,0.671197961,0.03375,0.0327,0.0532,,198503.0881,,0.000737251,,
4/30/1928,19.75,1.3553119,115.8459238,107.758734,17.1,,19.4,1.2,0.7967,21.25790925,0.663916667,0.033975,0.0362,0.0533,,-34316.2483,,-0.010038533,,
5/31/1928,20,1.3767567,114.5570003,108.1089499,17.2,,20,1.222,0.8033,21.83273218,0.657364975,0.0342,0.039,0.0542,,290389.8432,,0.012503237,,
6/30/1928,19.19,1.3253353,114.682749,108.4621058,17.1,,19.02,1.245,0.81,20.91342158,0.65060241,0.034425,0.0392,0.0555,,259107.0472,,-0.003577438,,
7/31/1928,19.43,1.3463837,111.7590933,108.8344924,17.1,,19.16,1.268,0.8167,21.08190544,0.644085174,0.03465,0.0412,0.0558,,276621.5566,,0.026189081,,
8/31/1928,20.87,1.4508552,112.293525,109.2299244,17.1,,19.78,1.29,0.8233,21.7621315,0.638217054,0.034875,0.0436,0.0561,,279470.9742,,-0.003274474,,
9/30/1928,21.37,1.4902199,111.6019076,109.6459083,17.3,,21.17,1.312,0.83,23.00464945,0.632621951,0.0351,0.0457,0.0559,,277792.2544,,0.012365323,,
10/31/1928,21.68,1.516499,115.2236822,110.0753548,17.2,,21.6,1.335,0.8367,23.57834424,0.626741573,0.035325,0.047,0.0558,,240373.4336,,-0.028610956,,
11/30/1928,24.28,1.7032356,115.0634267,110.465205,17.2,,23.06,1.357,0.8433,25.12198457,0.621444363,0.03555,0.0425,0.0555,,347109.8749,,0.00757323,,
12/31/1928,24.35,1.7130997,114.5506092,110.8656414,17.1,,23.15,1.38,0.85,25.30159103,0.615942029,0.035775,0.0435,0.056,,2187591.728,,0.005938252,,
1/31/1929,25.74,1.8157046,113.1403611,111.2961696,17.1,,24.86,1.399,0.86,27.08319962,0.614724803,0.036,0.0466,0.0563,,790141.1103,,0.015374023,,
2/28/1929,25.59,1.8099974,110.9288356,111.6615921,17.1,,24.99,1.418,0.87,27.1316728,0.613540197,0.035741667,0.0394,0.0566,,-594670.6611,,0.020286501,,
3/31/1929,25.53,1.8105839,108.8455145,112.0896282,17,,25.43,1.438,0.88,27.67574844,0.611961057,0.035483333,0.046,0.0579,,699997.994,,0.019555739,,
4/30/1929,25.94,1.8446588,113.8495291,112.5379867,16.9,,25.28,1.457,0.89,27.56845447,0.6108442,0.035225,0.048,0.058,,1434500.059,,-0.041278469,,
5/31/1929,24.83,1.7705061,110.6116368,113.0153353,17,,25.66,1.476,0.9,27.69858688,0.609756098,0.034966667,0.0509,0.058,,1152578.96,,0.031570633,,
6/30/1929,27.62,1.9747813,112.5739958,113.4673966,17.1,,26.15,1.495,0.91,27.93546783,0.608695652,0.034708333,0.048,0.0594,,970364.9727,,-0.019252763,,
7/31/1929,28.88,2.0701345,112.3450539,113.8976272,17.3,,28.48,1.514,0.92,29.93328941,0.607661823,0.03445,0.0455,0.0595,,262473.6149,,0.006008701,,
8/31/1929,31.71,2.2785214,111.3965804,114.3437262,17.3,,30.1,1.533,0.93,31.48031325,0.60665362,0.034191667,0.047,0.0604,,1469419.801,,0.010864581,,
9/30/1929,30.16,2.1723835,111.3965804,114.7801381,17.3,,31.3,1.552,0.94,32.5637886,0.605670103,0.033933333,0.0458,0.0612,,284294.0589,,0.003215085,,
10/31/1929,24.15,1.7442315,117.4703314,115.1981291,17.3,,27.99,1.572,0.95,28.96106716,0.6043257,0.033675,0.0437,0.0611,,878355.7409,,-0.048189915,,
11/30/1929,20.92,1.51646,120.2068562,115.5312437,17.3,,20.58,1.591,0.96,21.171036,0.603394092,0.033416667,0.0347,0.0603,,28184.5265,,-0.018542899,,
12/31/1929,21.45,1.5605154,118.738477,115.8229601,17.2,,21.4,1.61,0.97,22.00737318,0.602484472,0.033158333,0.0303,0.0595,,1856072.189,,0.023207607,,
1/31/1930,22.796,1.6642984,117.5370759,116.15016,17.1,,21.71,1.557,0.9708,22.31072429,0.623506744,0.0329,0.0339,0.0592,,823056.1156,,0.014788491,,
2/28/1930,23.2871,1.7058484,118.9053383,116.4753804,17,,23.07,1.503,0.9717,23.69711775,0.646506986,0.032941667,0.0336,0.0589,,-1568.771482,,-0.010090095,,
3/31/1930,25.1385,1.8473615,119.4059221,116.7617157,16.9,,23.94,1.45,0.9725,24.58660779,0.670689655,0.032983333,0.0295,0.0566,,566258.0331,,0.007516811,,
4/30/1930,24.8992,1.8353416,121.481064,117.05362,17,,25.46,1.397,0.9733,25.84343686,0.69670723,0.033025,0.03,0.0574,,210097.1686,,-0.015111201,,
5/31/1930,24.4962,1.8115646,122.6036838,117.2887027,16.9,,23.94,1.343,0.9742,24.30976063,0.725390916,0.033066667,0.0241,0.0575,,796260.7817,,-0.003839682,,
6/30/1930,20.466,1.5189684,122.6377025,117.4734324,16.8,,21.52,1.29,0.975,21.86689933,0.755813953,0.033108333,0.0189,0.0584,,-41809.75025,,0.005889008,,
