year_month,Mkt-RF,SMB,HML,RF,MOM,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM,Lo PRIOR,PRIOR 2,PRIOR 3,PRIOR 4,PRIOR 5,PRIOR 6,PRIOR 7,PRIOR 8,PRIOR 9,Hi PRIOR
193012,   -7.83,   -4.67,   -5.40,    0.14,  13.27, -18.3651, -25.1568, -24.3865, -14.2104, -17.0565, -14.2965, -11.3900, -12.9925, -16.5179, -18.6109,  -5.0958,  -9.0286,  -7.6491, -11.5397, -17.5956,  -7.4793,  -9.5576, -11.1710, -10.5780, -12.4449,  -5.4332,  -8.1122,  -7.2986, -10.8463, -30.0000, -26.13, -15.54, -17.95, -13.73, -10.91, -10.29,  -8.99,  -4.17,  -5.18,  -2.87
193101,    6.24,    3.77,    7.16,    0.15, -10.82, -23.7063,  22.1097,  15.7748,  16.8375,  19.7393,  13.2320,  11.2384,  12.9729,  14.4569,  15.2454,  11.1029,   8.7442,   9.5172,   8.1815,  18.8467,   7.2542,   7.2408,   4.6468,   8.2604,  11.4429,   4.3612,   4.6280,   7.6666,  17.0431,  34.6939,  22.97,  17.36,   9.08,  11.31,  11.38,   3.87,   4.84,   4.49,   5.89,   5.62
193102,   10.88,    3.38,    1.61,    0.04, -14.37,  17.7692,  20.6779,  48.6609,  23.9869,  23.8714,   9.7005,  11.0540,  10.7717,  11.5623,  15.4724,  15.3071,  14.5469,  12.7887,  10.7057,  12.5929,  13.5011,  11.9562,   8.1787,   5.6540,  17.8260,  13.8851,   9.0614,   5.0416,   7.1083,  42.4242,  24.51,  30.73,  19.28,  20.55,  18.71,  12.93,  12.47,   8.46,   7.81,   6.57
193103,   -6.43,    3.07,   -3.66,    0.13,   9.46,  -7.7882,   0.7521,  -1.7800,  -4.3242,  -8.7260,  -1.5484,  -8.4131,   4.2981,  -5.6663,   1.3997,  -0.6672,  -7.3831,  -4.0039,  -5.1014, -12.6798,  -6.2395,  -6.4748,  -8.4040,  -9.4466,  -9.0077,  -3.7301,  -8.3197,  -9.6583, -11.0548, -19.6809, -15.66, -14.97, -10.52, -10.84, -11.57,  -5.07,  -9.01,  -4.85,  -4.62,  -1.72
193104,   -9.98,   -4.62,   -3.94,    0.08,  11.59, -15.3550, -25.6785, -23.8191, -14.8757, -16.0562, -16.6512, -17.3893, -11.8188, -14.5941, -20.9237, -11.8992, -13.9425, -12.9780, -18.0338, -17.6793, -13.4246, -11.0031, -15.2323, -12.8379,  -5.5499,  -9.0074,  -8.2543, -10.5875, -10.3096, -23.8411, -25.99, -17.23, -18.60, -19.12, -15.72, -11.89, -10.58,  -9.30,  -6.02,  -4.29
193105,  -13.24,    5.17,   -6.58,    0.09,   9.10,  -8.5388,   1.2585, -15.8782, -11.6179, -15.9272,  -7.6612,  -8.2087,  -5.7563, -11.1129, -12.0153, -16.6876, -12.9254,  -9.4183, -13.0784, -16.4866, -10.2133, -12.4633, -16.2241, -25.6241, -29.4732, -11.6142, -11.3412, -17.9126, -18.4091, -22.6087, -19.39, -19.43, -18.49, -14.20, -15.51, -14.85, -12.77, -13.42, -11.72,  -9.89
193106,   13.90,   -5.38,   11.31,    0.08, -17.81,  20.8367,   6.8787,  14.0651,  15.2672,  17.6121,   9.5076,   8.2836,   1.3835,  12.3569,  21.1110,  13.8253,  11.3144,   7.7567,  18.5601,  28.2694,  14.2066,  15.0727,  18.6859,  30.5194,  33.8871,  12.8132,  13.9683,  15.2704,  22.1221,  40.4494,  37.30,  35.64,  21.00,  23.31,  20.13,  15.28,  17.46,  11.72,  10.77,   8.27
193107,   -6.62,    1.43,   -2.10,    0.06,   8.08,  -6.3445, -11.4113,  -9.6939,  -7.7922,  -4.9578,  -5.2584,  -5.3039,  -7.4328,  -6.1290,  -7.3422,  -6.3485,  -7.6105,  -9.9132,  -8.4759, -12.8129,  -5.3204,  -4.9202,  -8.2726,  -9.0779, -13.5493,  -5.3258,  -6.9000, -11.2421, -12.7018,   0.0000, -14.86, -12.70, -10.82, -11.82,  -9.24,  -9.50,  -6.53,  -5.42,  -4.56,  -1.54
193108,    0.41,   -1.97,   -1.49,    0.03,  -3.52, -13.2200,  -0.2852,  -5.0247,  -5.0575,  -5.3727,   4.7199,  -0.5336,   3.2641,  -1.6099,  -4.4842,  -0.7386,  -0.7035,  -1.3926,  -3.2907,  -4.6482,  -0.9229,  -1.9039,   1.8384,   3.7954,   6.6549,   0.0614,   1.7901,  -1.0877,  -3.2538,   8.4337,   8.69,  -0.88,   5.87,  -0.05,   2.86,   0.51,  -5.18,  -0.92,   1.00,  -0.54
193109,  -29.13,    0.56,   -6.75,    0.03,  10.23, -49.4730, -30.5381, -28.4077, -35.6945, -31.5881, -26.5943, -25.1307, -35.2638, -30.4489, -37.3877, -26.9818, -30.4951, -31.3505, -33.2898, -33.9136, -29.6167, -25.0885, -29.7345, -34.0692, -41.4557, -29.2800, -24.8694, -31.7819, -33.3005, -45.5556, -40.92, -39.42, -35.17, -28.10, -31.55, -29.16, -34.73, -27.17, -27.20, -23.17
193110,    8.04,   -1.87,    1.70,    0.10,   3.20,  12.6793,  -3.0079,   0.5496,   9.1667,   6.4250,   7.0723,   1.3821,   8.8441,   7.5305,  12.7797,   0.9303,  13.4218,  11.0331,   8.8274,   6.6358,   9.0501,   6.2414,  11.6314,  12.2502,  13.1310,   9.3606,   6.8623,   0.8149,   3.8812,  20.4082,   1.44,   8.05,   4.67,   2.53,   6.41,   8.51,  10.81,   6.24,   9.94,  11.41
193111,   -9.08,    4.30,   -5.05,    0.17,   7.69, -23.9803, -22.2863, -10.2839,  -7.5258, -11.8178, -12.8176,  -7.5193,  -7.8370,  -5.4125, -11.0263,  -6.2023,  -9.4867,  -5.1530, -11.0222, -10.6534,  -7.6442,  -3.7603, -11.2361, -13.6099, -11.4839,  -5.8113, -10.9506, -20.3201, -21.5714,  -6.7797, -13.66, -20.03, -14.64,  -9.77, -15.13, -11.70,  -8.83,  -6.03,  -7.47,  -3.08
193112,  -13.53,   -0.56,   -8.86,    0.12,  14.22, -25.3044,  -2.9122, -19.4012, -27.4779, -25.1205,  -9.0769, -12.4153, -14.3556, -18.5380, -24.1234, -14.5467, -18.1031, -17.5681, -14.9950, -15.6856, -10.9297, -13.9211, -11.1588, -21.5493, -25.7755, -10.5654, -16.3246, -21.8992, -22.9408, -30.9091, -30.06, -24.19, -21.91, -22.68, -19.99, -14.51, -12.95,  -9.99, -10.83,  -7.08
193201,   -1.58,    3.94,    9.04,    0.23, -10.37,   5.5527,  -5.9907,   8.3063,  14.8028,   6.1029,  -0.3044,  -1.3482,   5.4795,  14.3969,  18.3762,   1.1941,   3.7308,   2.7428,  -1.6891,   5.5140,  -3.5957,  -0.3956,  -0.5579,   3.8507,   1.9409,  -3.6929,  -1.7499,   3.3213,  10.9191,   7.8947,  17.03,   9.73,   2.73,   1.57,   0.71,  -3.02,  -4.36,  -3.44,  -0.77,  -0.76
193202,    5.46,   -2.77,   -1.45,    0.23,   1.62, -12.7896,  -0.0154,   5.8810,  -2.3234,   3.5727,  -5.4119,   3.2908,  -2.3221,  -4.5816,  -1.1353,   0.4535,   3.2113,   2.3879,   0.2285,  -1.4858,   3.4293,   5.2088,  -1.3997,   1.2611,   3.7601,   7.2592,   5.6600,   3.2597,  -3.3170,  14.6341,   9.85,  -0.95,   6.65,  -0.14,   7.10,   4.41,   5.70,   8.16,   5.73,   1.67
193203,  -11.21,    2.27,   -2.32,    0.16,  10.33, -23.0216,  -3.9056,  -3.2485, -10.2904, -12.4100,  -4.8922, -14.1355, -11.4193,  -4.3036, -13.2422,  -8.6836, -14.4244, -11.5530, -13.3842, -10.9956, -10.6974, -10.9531, -11.3353, -12.3945, -10.1478, -10.9710, -10.2975, -14.3073, -23.2023,   2.1277, -20.47, -23.15, -17.26, -15.11, -14.06, -12.22, -14.32,  -9.35,  -7.31,  -4.73
193204,  -17.96,    1.44,    1.42,    0.11,   6.95, -40.7620, -16.8293, -25.8159, -20.0186, -17.8749, -19.9193,  -8.1414, -14.4050, -17.4530, -14.3736, -17.9453, -13.5659, -15.0516, -16.3965, -22.3498, -15.1155, -15.6276, -17.4525, -14.2341, -15.2035, -18.1767, -20.5995, -19.3341, -22.1641, -22.9167, -24.74, -20.67, -23.41, -21.83, -17.68, -22.83, -23.87, -18.93, -13.73, -10.86
193205,  -20.51,    3.91,   -2.99,    0.06,  12.20, -12.8641, -35.2372,  -5.8922,  -9.1780,  -8.7917, -11.9878, -21.7501, -22.0395, -17.3451, -20.4772, -23.7773, -23.5621, -26.9984, -24.0855, -26.4443, -20.9668, -20.1651, -18.1172, -18.5790, -27.9405, -20.4176, -16.8192, -31.4962, -36.7136, -10.8108, -36.16, -39.23, -32.84, -21.81, -25.94, -24.90, -16.04, -17.93, -18.26, -13.46
193206,   -0.70,    0.34,    5.30,    0.02,   2.10,  35.7939, -16.9948,   5.3018,  -5.5445,  -3.6625,  -8.6164,  -4.7937,  -5.1464,  11.2392,   6.5301,   6.3959,   4.5848,   7.2774,   5.2316,   0.9372,   1.7482,   3.4205,  -4.7307,   9.3777,   0.4792,  -3.1255,  -0.3215,   5.0904,   9.1629,  21.2121,   5.93,   2.52,  -0.91,  -6.96,  -4.19,   2.26,  -1.38,  -3.38,   5.99,   1.06
193207,   33.84,   -4.44,   35.46,    0.03, -43.94, 147.8401,  14.3231,  41.7270,  38.2866,  54.7795,  37.5774,  27.6658,  41.5667,  52.5747,  69.5152,  27.4769,  30.3893,  39.6205,  54.3405,  68.7211,  30.7562,  31.3337,  40.0477,  68.8873,  80.0358,  26.5359,  37.2059,  50.2559,  56.9670,  98.0392,  74.30,  79.33,  61.97,  52.32,  44.33,  44.20,  32.04,  32.44,  22.03,  14.13
193208,   37.06,   14.29,   33.03,    0.03, -52.27,  49.3739,  94.6241,  82.8825,  83.8394, 100.3773,  34.3849,  67.0166,  56.4447,  59.4020,  89.9724,  54.6595,  39.7036,  46.8716,  69.4053,  74.3792,  29.2301,  43.7066,  65.8778,  63.5623,  86.6040,  30.9221,  35.1841,  47.4496,  52.0435,  65.3465,  93.98,  75.92,  66.38,  49.55,  60.31,  44.46,  33.74,  26.32,  23.07,  16.96
193209,   -2.94,   -2.44,   -6.82,    0.03,   2.44, -27.1191, -11.0603, -16.3193,  -4.5548, -17.1356,  -0.7174,  -6.3692,  -5.4914,  -8.2333, -12.5966,  -5.2401,  -7.8092,  -2.7272, -11.8534,  -9.4062,   0.6576,  -4.4290,  -8.4416,  -6.9258,  -8.9044,   0.5101,  -6.4866,  -8.4468,  -2.8222,  15.5689,  -5.54,  -5.23,  -6.25,   1.52,  -6.67,  -0.93,  -2.31,  -2.71,  -4.78,  -3.90
193210,  -13.17,   -2.76,  -10.05,    0.02,   4.29,  -9.1645, -13.1779, -26.4345, -20.3610, -19.7915, -12.4439, -21.9808, -17.3273, -24.4888, -22.5008, -14.7872, -15.8912, -21.3712, -23.6260, -25.6989, -11.0973, -17.8682, -19.2088, -20.3455, -25.6917, -11.3331,  -9.7990, -15.3346, -19.3893, -30.0518, -22.17, -16.54, -21.45, -12.72,  -9.48, -11.62, -12.79,  -9.97, -14.42,  -3.27
193211,   -5.88,    2.08,  -13.28,    0.02,  -2.07, -26.5600, -13.2958,  -8.2868, -10.7934,  -7.3120,  -3.9727,  -7.5773,  -8.5018,  -7.9145, -17.4380,  -3.7696,  -1.1263,  -8.6184, -11.1244, -15.1052,   2.5040,  -5.0822,  -9.2356, -15.3017, -19.9830,  -3.2596,  -1.8593, -10.3618,  -8.4886, -31.1111, -12.42,  -8.50,  -8.62,  -7.19,  -2.49,  -2.59,  -3.14,  -9.55,  -5.58, -20.88
193212,    4.40,   -8.27,   -8.17,    0.01,   5.26,   7.0207, -11.8895,  -2.5648, -12.6054, -16.2939, -18.7311, -16.2821,  -2.7539, -11.7536,  -7.5907,  -2.2114,   3.1720,   1.1864,  -4.7687,  -6.6153,   4.0020,   0.1585,   1.2677,   0.5351,  -9.9337,   7.2393,   7.3672,   1.5565,  -7.5497,  15.0538,  -7.37,   1.08,   5.49,   2.82,   2.31,   5.64,   4.65,   5.46,   7.10,   2.49
193301,    1.25,    0.69,    6.23,    0.01,  -1.50,  57.2754,  -0.9456,   1.5203,  -7.1322,   3.6981,   7.5440,   6.0150,   3.5923,   5.5089,   7.6263,   1.5120,   6.8342,   2.2288,   3.4730,  12.8154,   2.3969,   3.4547,   4.5111,   6.0007,  16.5315,  -0.3123,  -0.4417,   4.7568,   3.9118,  14.9533,  -1.65,   1.77,   2.51,   5.29,   2.18,  -0.13,   1.38,  -1.05,   5.12,  -3.16
193302,  -15.24,   -2.75,   -2.73,   -0.03,   4.17, -44.6775, -18.8320, -17.9897, -14.5265, -15.9034, -26.7740, -26.6756, -20.1240, -20.1491, -21.0749, -16.5311, -17.6144, -18.4226, -19.6631, -19.7892, -13.3752, -16.2958, -13.7937, -12.4654, -22.9726, -14.6858, -17.2065, -15.2692, -17.5340, -24.3902, -24.15, -19.65, -19.60, -20.42, -15.67, -14.40, -16.44, -11.15, -16.37, -16.03
193303,    3.29,    3.90,    7.38,    0.04,   2.21, -16.5161,   7.1789,  -4.8469,   5.6542,  18.5025,  14.2512,  10.1934,   3.2118,  13.0740,  21.9814,   0.0256,  10.2408,   6.1690,  14.7931,   8.7236,  10.4075,  11.8193,  15.8739,  10.1285,   7.9911,  -0.1507,   5.3380,   6.4450,   7.6360,   7.5269,  -4.62,   8.24,   6.95,   8.83,   6.12,   3.38,  -2.96,   2.39,   7.09,   8.51
193304,   38.85,    4.56,   17.43,    0.10, -15.95,   7.0263,  50.5316,  78.5247,  48.4433,  48.2387,  28.2345,  46.2985,  62.4374,  63.8479,  53.2494,  47.1755,  39.9642,  60.8932,  53.8629,  63.9465,  35.2355,  53.5838,  55.4623,  44.3567,  74.4518,  32.5595,  39.3502,  46.9811,  60.7343,  52.0000,  70.80,  51.76,  51.88,  62.16,  41.21,  47.34,  35.40,  28.18,  32.89,  28.88
193305,   21.43,   36.70,   19.03,    0.04,  -3.91,  73.2095, 126.0468,  69.1368, 103.1955, 100.5049,  76.4962,  78.1179,  75.5124,  80.3191,  58.1352,  56.9713,  38.9164,  43.2502,  58.5109,  51.1793,  22.7999,  32.3924,  33.2499,  40.1926,  62.8422,  17.2687,  14.3952,  21.2515,  32.8179,  25.0000,  46.24,  32.36,  17.39,  19.90,  17.20,  28.38,  22.33,  20.85,  20.94,  19.34
193306,   13.11,    8.56,   -2.05,    0.02,   3.38,  73.2389,  60.3142,  42.4774,  27.2743,  24.3271,  23.5274,  15.3904,  22.2313,  19.8472,  18.9798,  29.0571,  13.6017,  14.9144,  17.3880,  31.6689,  12.4047,  12.6069,  14.4468,  17.6313,  14.8337,  11.1486,  13.2030,  14.8023,  20.7261,   4.7368,  26.05,  10.40,   8.74,  13.15,  11.62,   9.24,  12.29,  17.17,  18.72,  16.98
193307,   -9.63,   -1.01,    3.27,    0.02,   0.39,  -3.2258, -11.9385,  -8.1092,  -1.4308,  -6.3530,  -9.6925, -15.6326,  -9.6433, -11.6557,   1.2016,  -9.4051, -14.5359, -13.7128, -16.7059, -18.0049, -10.1904,  -9.5287, -14.7245, -11.7434,  -6.5447,  -8.4245, -11.4914, -12.1215, -10.1514,  -7.5876,  -7.32,  -8.21, -10.99,  -9.10, -11.83, -14.12, -10.90,  -5.99, -10.54, -13.20
193308,   12.05,   -5.45,    2.96,    0.03,   7.55,   0.0000,   7.3704,   4.7988,   5.7985,   1.5506,   6.1015,   8.6982,  10.0746,   7.3690,   6.4516,  12.5658,  19.4094,  14.5541,  12.6686,  16.3556,  14.8358,  16.7706,  14.5085,  17.4700,  21.3286,   8.8207,  16.4269,  15.7637,  13.7014,  23.6550,   5.79,   5.43,  11.17,  13.30,  15.10,  17.72,  19.13,  18.37,  22.33,  17.49
193309,  -10.65,   -0.32,  -11.77,    0.02,   1.65, -16.6667, -13.0863, -19.8890, -16.8758, -17.0381,  -3.0910, -11.2919, -17.1874, -12.8084, -26.1686, -13.5331,  -8.6121, -13.7347, -15.4682, -25.6755,  -6.4791, -11.1224, -17.8004,  -9.9278, -22.0871,  -9.8922,  -7.0856, -11.5409, -17.3735, -27.2596, -21.65, -12.14,  -9.23,  -8.32,  -8.99,  -5.28, -11.68, -12.72, -12.14,  -7.26
193310,   -8.36,   -0.08,   -8.46,    0.01,  -2.40, -12.0000, -15.5561,  -6.0883, -10.1865, -16.0932, -12.3468,  -9.7684, -13.5291, -13.1222,  -8.9748,  -7.1621,  -8.8986, -12.7307, -15.0521, -14.6649,  -4.6365,  -7.6931, -10.2184, -14.5830, -19.1997,  -6.7924,  -4.6871, -10.7898, -17.4290, -19.1524,  -8.73,  -7.52,  -7.31, -10.45,  -7.98,  -8.60,  -7.29, -10.27,  -8.72,  -8.25
193311,    9.97,   -6.48,    2.33,    0.02,   6.43,   0.0000,   3.1602,  -1.4531,  12.1594,   8.7087,   2.7474,   7.1067,   3.9726,   7.6369,  -0.1905,   6.9345,   5.0099,   7.9388,   4.3385,  10.0793,   5.3175,  11.4481,   7.3812,   9.1372,  10.9693,   9.9667,  10.0638,  14.2458,  15.3305,   9.1554,  -1.26,   2.27,  11.93,  11.92,   8.32,   9.37,   9.93,  21.57,   9.36,   6.61
193312,    1.83,    0.66,   -1.53,    0.02,   4.06, -36.3636,  -2.9947,  -7.6441,  -1.6568,   2.6371,  10.6117,   7.6397,   7.5132,  -2.1142,  -1.0289,  -0.6688,   3.2294,   7.0191,   3.6329,   5.3274,   0.3153,   1.6666,   8.3955,  -1.2411,   7.6462,   1.8935,   1.8534,   0.6438,   5.4488,   7.9203,   0.74,   2.83,  -1.86,   0.57,  -0.34,   0.75,   2.47,   8.06,   5.86,   1.86
193401,   12.60,   12.53,   15.54,    0.05,  -3.37, 100.0000,  44.8157,  46.1576,  40.1914,  40.9417,  24.7187,  19.8573,  31.7635,  31.8624,  50.0577,  45.6786,  20.0965,  25.6602,  25.3005,  32.2780,  11.5811,  14.0413,  25.5514,  20.3429,  28.8641,   9.7599,   9.4687,  16.0582,  17.1920,  37.9130,  22.24,  13.09,  12.19,   9.52,   8.84,  15.26,  14.52,  10.88,  10.08,  12.38
193402,   -2.50,    5.19,    2.12,    0.02,  -0.35, -14.2857,  12.0775,   3.8473,  12.1266,   6.2322,   2.4842,   1.1023,   3.0486,  -1.2087,   9.3432,   0.2859,   1.6156,   4.3698,   3.5793,   0.3964,  -3.2340,  -1.2804,  -3.0728,   0.8042,   0.4373,  -2.4166,  -2.5396,  -4.5106,  -5.5368,  -5.3839,  -1.95,   0.42,  -4.27,  -0.92,  -3.38,  -2.42,  -3.85,  -3.30,  -3.61,   0.04
193403,    0.09,    2.51,   -2.73,    0.02,  -0.69,   8.3333,  -0.8893,   1.7648,   4.0927,  -2.4705,   1.9295,   2.5013,   0.9784,   1.2157,   3.0666,   6.1411,   3.4940,   1.0165,  -1.2944,  -4.4693,   1.8194,   1.2705,   0.7402,  -0.8135,   0.1178,  -0.0423,   0.0449,  -1.3248,  -0.8676,   0.5379,  -0.33,  -0.20,   0.43,  -0.90,  -0.42,  -0.27,   3.66,  -0.15,   1.56,   1.03
193404,   -1.79,    2.80,   -3.75,    0.01,  -5.12,   0.0000,   2.3916,   5.6678,   5.4309,  -0.2730,   7.8911,   2.1142,  -3.5288,   1.0808,  -7.0056,  -3.5226,  -2.0004,  -2.5267,  -0.8467,  -3.1955,  -0.4161,  -0.0362,   0.0811,  -5.6728,  -6.6942,  -2.0314,  -1.1613,  -2.0160,  -5.7447,  -5.7601,   0.00,  -0.14,  -0.30,  -3.18,  -3.46,  -0.70,  -3.32,  -4.41,  -5.84,  -7.98
193405,   -7.25,   -0.26,   -5.91,    0.01,  -2.70, -11.5385,  -9.1744, -13.0676, -12.7474, -16.7213,  -8.9246,  -8.7235, -10.8651, -12.3294,  -6.0553,  -7.0503,  -7.4717,  -9.9029,  -8.5264, -14.5021,  -5.8478,  -7.1857, -11.0907,  -8.4325, -15.1982,  -6.4137,  -6.9411,  -6.3953, -13.3485, -18.7982,  -5.72,  -6.44,  -5.78,  -5.20, -10.63,  -9.62,  -8.70,  -7.10, -11.64,  -8.65
193406,    2.64,   -2.14,   -2.92,    0.01,  -0.90, -21.7391,  -3.1430,   2.6837,  -1.1054,   0.4184,   4.0453,   2.0913,  -2.3827,  -0.6749, -11.2815,   3.2382,   3.7950,  -0.1932,   2.0789,  -0.0447,   3.9450,   3.3172,   2.2417,   6.0039,  -0.8835,   2.1943,   2.9055,   3.0438,   3.2078,   4.8717,   1.72,   5.15,   2.63,   5.13,   1.38,   3.69,   2.50,   0.80,   2.83,   2.69
193407,  -10.96,   -6.92,  -10.64,    0.01,   8.63, -20.3723, -30.1093, -27.6738, -23.4445, -23.2441, -20.1520, -16.9599, -23.3663, -26.5694, -23.8974, -16.5513, -16.6412, -16.0232, -20.0443, -24.4269, -12.3324, -10.0696, -14.0315, -18.4568, -35.3549,  -7.0614,  -8.2270, -14.6218, -18.2933, -30.8430, -27.23, -17.50, -18.43, -14.50, -13.57,  -9.05,  -8.68,  -8.05,  -7.32,  -8.70
193408,    5.58,    5.39,    0.45,    0.01,   2.41,  15.1231,  18.6339,   9.7150,  11.0631,  12.9363,  14.7217,   7.2973,   8.8462,  13.5462,  10.6430,   7.8734,   9.2661,   7.9258,  12.5321,   8.3544,   6.0590,   6.6373,   5.0587,  10.1757,  11.5814,   5.5843,   5.2104,   4.7168,   2.3771,   8.5384,   2.89,   2.57,   6.98,   6.32,   5.07,   5.16,   6.27,   4.86,   5.94,   8.33
193409,   -0.23,   -1.50,   -1.22,    0.01,   0.03,  -1.8045, -10.0535,  -2.4309,  -0.5123,  -2.5535,  -1.9572,  -0.3102,  -3.2062,  -1.8114,  -4.3733,  -2.0818,   1.6554,  -0.2551,  -2.5464,  -0.6650,  -1.1365,   0.5107,  -0.7496,  -1.0348,   2.1654,   0.0835,  -0.2587,  -0.5687,  -1.1606,   2.3732,   1.55,  -0.26,   1.56,  -1.25,  -0.94,  -0.82,  -1.08,   1.34,   0.14,  -0.82
193410,   -1.66,    1.25,   -5.11,    0.01,   7.04,   2.8464,   0.1706,  -1.6112,  -9.0711,  -2.5561,  -6.0012,   1.4082,  -1.9739,  -1.3743,  -4.9708,   1.2928,  -0.3989,   1.3460,  -5.5596,  -7.0341,   0.1766,   0.7144,   1.8023, -10.1332,  -9.9682,   0.6224,  -1.8356,  -5.7807,  -6.1478,  -7.2439,  -6.52,  -5.11,  -5.13,  -3.68,  -2.81,  -1.10,  -0.70,  -2.47,   2.03,   3.40
193411,    8.33,    6.50,   -2.24,    0.01,   4.14,   7.2058,  12.3791,  24.8390,  18.0894,  15.0594,  24.9802,  20.6597,  19.7197,  13.7436,   3.8714,  13.8418,  12.7217,  12.7571,  19.3946,   4.9477,  13.5001,  12.7090,  12.2289,  11.9360,   7.0080,  10.4393,   4.4700,   6.1675,  11.7916,   3.6748,  12.91,  10.81,   3.79,  11.38,   7.77,   5.94,  10.58,   7.48,  10.28,  13.65
193412,    0.36,    3.06,   -3.20,    0.01,   4.66,   6.1477,  -3.1816,   0.5576,   0.6837,  -2.4962,   5.3549,   2.4650,   3.0976,   3.6446,   0.5664,   3.7588,   2.9867,   2.8178,   4.1813,  -3.1988,   3.0488,   3.9348,   3.9059,   1.6832,  -5.4520,   0.7936,   0.2015,  -1.2845,  -0.2728,  -4.2897,  -0.33,  -3.71,  -2.14,   1.08,   1.42,  -0.15,  -1.02,   0.13,   2.83,   3.40
193501,   -3.45,    1.10,   -1.86,    0.01,   3.61,  -3.9713, -10.8183, -10.2910,   2.0519,  -3.4414,  -8.9719,  -0.8262,  -2.5540,  -3.8506,  -3.2031,  -4.4903,  -4.6177,  -2.6838,  -1.5875,  -4.0774,  -4.3416,  -2.4221,  -3.4742,  -5.9591, -14.8120,  -1.9557,  -3.8520,  -2.5241,  -8.6653, -14.0340,  -6.87,  -6.04,  -7.67,  -4.80,  -4.12,  -0.74,  -2.68,  -1.68,  -1.11,  -0.62
193502,   -1.94,    0.41,   -7.27,    0.02,  13.85, -11.0608, -14.3711,  -7.7558,  -8.5876, -10.5823,  -1.7326,  -4.4237,  -4.7986,  -3.9406, -11.3576,   0.1057,  -3.6095,   0.5660,  -6.4373, -11.0254,   0.3228,   1.1047,   0.2525, -10.2833, -22.1169,   0.2363,  -1.8400,  -4.2328,  -9.1876, -13.7848, -21.80, -12.60,  -7.03,  -8.29,  -5.37,  -3.09,  -1.10,   1.67,   3.91,   3.19
193503,   -3.68,   -3.57,   -5.10,    0.01,   2.86,  -5.4647, -14.6058,  -9.4550, -13.9729, -11.5574, -11.1204,  -7.4923,  -7.5980,  -7.1919, -14.0890,  -1.5084,  -9.0941,  -4.7959, -10.7263, -12.5088,  -4.0216,  -5.7250,  -6.0569,  -5.8880,  -9.5393,  -3.5448,  -1.9049,  -1.2481,  -8.8943,  -7.1090,   1.23,  -4.05,  -9.78,  -6.43,   0.14,  -6.21,  -2.74,  -3.00,  -4.66,  -1.47
193504,    9.06,   -1.51,    4.35,    0.01,  -4.72,  37.0073,   0.7346,   9.4140,  11.8024,  12.4581,   9.6309,  10.9138,  12.1990,   6.0012,  11.5809,   4.6309,  12.0306,   6.0336,  11.5241,  10.9370,   5.8652,   6.5337,   5.7067,   7.9483,  11.3624,   7.0951,  10.6846,  10.9512,  13.7142,  15.1017,   9.21,  15.87,  11.33,  13.40,  11.22,   8.00,   9.57,   7.40,   8.17,   6.46
193505,    3.47,   -3.38,    2.56,    0.01,  -3.62, -18.3239,  -2.2941,   8.0814,   1.2797,   0.4153,  -2.1878,   0.0333,   5.4647,   4.8365,   0.6081,   4.2633,  -1.3386,   1.2297,  -2.2687,   3.7589,   0.1590,   1.4359,  -0.4284,   4.9224,   2.1473,   2.7273,   5.4549,   4.9168,   2.5007,   7.3971,   5.52,  10.67,   3.93,   2.81,   7.57,   4.89,   2.85,   4.12,   2.64,   1.19
193506,    5.93,   -2.51,   -1.65,    0.01,   2.06,   1.6084,  -1.0440,  -2.5699,   3.8766,   1.6514,   8.1656,   8.0912,   5.7271,   4.0373,  -2.5525,   4.5422,  11.1202,   7.1001,   3.7681,   4.4898,   5.4133,   8.6605,   6.4123,   3.6072,   2.3783,   6.7185,   5.5389,   4.4666,   7.6356,  17.1331,  -0.16,   7.50,   9.67,   7.81,   8.76,   5.72,   4.47,   5.07,   6.74,   6.57
193507,    7.51,    1.47,    6.86,    0.01,  -4.21,  10.2251,  21.4927,  22.6724,  15.7150,  13.0363,  12.0979,  15.5569,  14.4001,  12.9588,  15.5365,   7.8824,   7.0486,  12.2882,   8.0662,  13.4613,   6.8620,   6.6321,   6.4023,   8.4015,  18.6276,   7.4122,   6.1635,   5.0081,  12.7293,  10.7007,  11.62,  14.46,  13.64,  12.42,   6.51,   8.00,   7.46,   7.16,   5.34,   6.49
193508,    2.65,    6.28,    5.70,    0.01,  -7.69,   6.8846,  -0.2775,  16.2346,  14.5178,  20.0075,   8.6311,   6.1608,   5.6811,  12.0316,  14.5683,   0.8269,   1.6142,   5.8068,   5.9762,  14.2736,   0.7363,   3.8655,   3.4269,   2.4919,   5.7013,   2.7472,   0.9790,   2.0148,   3.6153,   5.3070,  21.17,  22.49,   3.68,  -0.44,  -0.36,   3.36,   4.01,   2.68,   1.13,   3.55
